id,status,duration,message
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target():\n    open('secret.txt')\n    value = 1\n    assert value == 2\n-Forbidden call],passed,0.0007435000006807968,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target():\n    writer = open\n    value = 1\n    assert value == 2\n-Forbidden name],passed,0.0006825999989814591,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target():\n    pytest.skip('skip')\n    value = 1\n    assert value == 2\n-Forbidden call],passed,0.00043429999641375616,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target():\n    value = 1\n-assertions],passed,0.00041170000258716755,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target():\n    assert True\n-trivially true],passed,0.0005332999971869867,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[@pytest.mark.skip\ndef test_target():\n    value = 1\n    assert value == 2\n-decorators],passed,0.00045200000022305176,
tests/test_self_healing.py::test_unsafe_or_weakened_candidate_is_rejected[def test_target() -> [0] * 10**10:\n    value = 1\n    assert value == 2\n-annotations],passed,0.0004642999992938712,
tests/test_self_healing.py::test_repair_is_kept_after_two_successful_validation_runs,passed,2.8665900000014517,
tests/test_self_healing.py::test_failed_repair_is_rolled_back_exactly,passed,1.483789699999761,
tests/test_self_healing.py::test_target_outside_allowlisted_test_directories_is_rejected,passed,0.001802899998438079,
tests/test_self_healing.py::test_self_healing_safety_file_is_protected_from_repair,passed,0.00208070000007865,
tests/test_self_healing.py::test_external_network_client_is_rejected,passed,0.000625100001343526,
tests/test_self_healing.py::test_generated_test_policy_accepts_relative_fixture_client_usage,passed,0.0004606000002240762,
tests/test_self_healing.py::test_generated_test_policy_rejects_unsafe_or_bypass_code,passed,0.001886399997601984,
tests/test_self_healing.py::test_candidate_must_preserve_call_structure,passed,0.0007533000025432557,
tests/test_self_healing.py::test_candidate_cannot_bypass_assertions_with_control_flow[def test_target():\n    return\n    actual = 1\n    assert actual == 2\n],passed,0.0010514000023249537,
tests/test_self_healing.py::test_candidate_cannot_bypass_assertions_with_control_flow[def test_target():\n    if False:\n        actual = 1\n        assert actual == 2\n],passed,0.0008716000011190772,
tests/test_self_healing.py::test_repair_rejects_control_dependent_and_boolean_bypass_assertions,passed,0.0013120000003254972,
tests/test_self_healing.py::test_repair_may_not_introduce_a_new_server_error_expectation,passed,0.001290500000322936,
tests/test_self_healing.py::test_rollback_write_failure_is_reported,passed,1.7053169999999227,
tests/test_self_healing.py::test_selector_runs_complete_fail_repair_validate_keep_flow,passed,6.864385499997297,
tests/test_self_healing.py::test_selector_fails_and_restores_transaction_after_rollback_error,passed,1.5615781999986211,
tests/test_self_healing.py::test_healing_report_and_patch_are_always_written,passed,0.017535599999973783,
tests_generated/generated_test.py::test_get_api_health,passed,0.0021794000022055116,
tests_generated/generated_test.py::test_post_api_reset,passed,0.8817602000017359,
tests_generated/generated_test.py::test_post_api_seed,passed,0.02501459999984945,
tests_generated/generated_test.py::test_post_api_error_injection,passed,0.010402399999293266,
tests_generated/generated_test.py::test_get_api_users,passed,0.05763229999865871,
tests_generated/generated_test.py::test_get_api_users_paginated,passed,0.12244660000214935,
tests_generated/generated_test.py::test_get_api_users_user_id,passed,0.12604410000130883,
tests_generated/generated_test.py::test_post_api_posts,passed,0.23622669999895152,
tests_generated/generated_test.py::test_put_api_posts_post_id,passed,0.4123565999980201,
tests_generated/generated_test.py::test_delete_api_posts_post_id,passed,0.254362100000435,
tests_generated/generated_test.py::test_get_api_slow_data,passed,1.535935600000812,
tests_generated/generated_test.py::test_get_api_large_payload,passed,0.22658190000220202,
tests_generated/generated_test.py::test_get_api_metrics_db_size,passed,0.0016761999977461528,
